customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,payment_method,shipping_type,discount_applied,promo_code_used,previous_purchases,preferred_payment_method,frequency_of_purchases,discount_applied_flag,promo_code_used_flag,is_subscribed,purchase_freq_annual,total_spend_est,avg_order_value,purchase_count,est_annual_spend,value_tier,promo_usage_rate,promo_dependency_score,promo_segment,satisfaction_tier,satisfaction_flag,dissatisfied_high_value,retention_proxy_score,retention_proxy_tier,repeat_buyer,high_frequency_buyer,loyalty_score_1,loyalty_def1,loyalty_score_2,loyalty_def2,loyalty_segment,final_segment,geo_opportunity,opportunity_score,geo_avg_spend,geo_promo_rate,geo_customer_count,geo_hv_share,purchase_history_tier
55,47,Male,Coat,Outerwear,94,New Mexico,M,Brown,Summer,4.2,Yes,Bank Transfer,Next Day Air,Yes,Yes,35,Debit Card,Bi-Weekly,1,1,1,26,3384,94,36,2444,High,1.0,86.00000000000001,Promo Dependent,Satisfied,1,0,61.540616246498594,High Retention Signal,1,1,0.5423839058755174,High Loyalty,0.6775098562556696,High Loyalty,High Loyalty,High-Value Promo-Dependent,Medium Opportunity,3,61.901234567901234,0.4444444444444444,81,0.41975308641975306,Established (16+)
56,40,Male,Jacket,Outerwear,28,South Carolina,M,Lavender,Winter,3.0,Yes,Venmo,2-Day Shipping,Yes,Yes,49,Credit Card,Annually,1,1,1,1,1400,28,50,28,Medium,1.0,80.4,Promo Dependent,Dissatisfied,0,0,50.245714285714286,High Retention Signal,1,0,0.4144232212457937,Medium Loyalty,0.25554567022538555,Low Loyalty,Medium Loyalty,At-Risk Dissatisfied,Low Opportunity,1,58.4078947368421,0.5,76,0.3026315789473684,Established (16+)
57,41,Male,Backpack,Accessories,73,Mississippi,Xl,Brown,Summer,4.7,Yes,Paypal,Store Pickup,Yes,Yes,46,Credit Card,Weekly,1,1,1,52,3431,73,47,3796,High,1.0,81.60000000000001,Promo Dependent,Satisfied,1,0,86.58285714285714,High Retention Signal,1,1,0.6525185077589755,High Loyalty,0.7166333036773428,High Loyalty,High Loyalty,High-Value Promo-Dependent,Medium Opportunity,3,61.0375,0.475,80,0.2875,Established (16+)
58,21,Male,Coat,Outerwear,64,West Virginia,M,White,Summer,4.4,Yes,Paypal,Store Pickup,Yes,Yes,17,Debit Card,Fortnightly,1,1,1,26,1152,64,18,1664,Medium,1.0,93.2,Bargain Hunter,Satisfied,1,0,49.56347338935574,Medium Retention Signal,1,1,0.3157954826058538,Low Loyalty,0.4513755146186589,High Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,63.876543209876544,0.49382716049382713,81,0.35802469135802467,Established (16+)
59,69,Male,Hoodie,Clothing,54,Missouri,M,Charcoal,Summer,4.2,Yes,Credit Card,Free Shipping,Yes,Yes,29,Venmo,Monthly,1,1,1,12,1620,54,30,648,Medium,1.0,88.4,Bargain Hunter,Satisfied,1,0,50.1521568627451,Medium Retention Signal,1,1,0.4010228774783935,Medium Loyalty,0.3929815609517828,Medium Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,57.91358024691358,0.49382716049382713,81,0.37037037037037035,Established (16+)
60,63,Male,Belt,Accessories,79,Louisiana,L,Yellow,Spring,4.6,Yes,Debit Card,Standard,Yes,Yes,4,Debit Card,Weekly,1,1,1,52,395,79,5,4108,Low,1.0,98.4,Bargain Hunter,Satisfied,1,0,54.10285714285714,High Retention Signal,0,1,0.20730447623889411,Low Loyalty,0.5553121293001186,High Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,3,57.714285714285715,0.4166666666666667,84,0.27380952380952384,New (0-5)
61,50,Male,Sweater,Clothing,37,Idaho,L,Brown,Summer,4.0,Yes,Credit Card,Express,Yes,Yes,17,Cash,Weekly,1,1,1,52,666,37,18,1924,Low,1.0,93.2,Bargain Hunter,Neutral,1,0,59.10857142857142,High Retention Signal,1,1,0.25496985983005305,Low Loyalty,0.44013567615658367,High Loyalty,Low Loyalty,Low-Value Low-Engagement,High Opportunity,4,60.075268817204304,0.40860215053763443,93,0.3225806451612903,Established (16+)
62,55,Male,Scarf,Accessories,68,Texas,M,Orange,Winter,4.7,Yes,Bank Transfer,Store Pickup,Yes,Yes,21,Credit Card,Every 3 Months,1,1,1,4,1496,68,22,272,Medium,1.0,91.60000000000001,Bargain Hunter,Satisfied,1,0,44.196302521008406,Medium Retention Signal,1,0,0.38468859999515825,Medium Loyalty,0.3980043262856744,Medium Loyalty,Medium Loyalty,Low-Value Low-Engagement,High Opportunity,4,61.1948051948052,0.36363636363636365,77,0.35064935064935066,Established (16+)
63,30,Male,Sneakers,Footwear,21,Mississippi,S,Magenta,Spring,3.8,Yes,Credit Card,Free Shipping,Yes,Yes,31,Credit Card,Fortnightly,1,1,1,26,672,21,32,546,Low,1.0,87.60000000000001,Promo Dependent,Neutral,0,0,55.32347338935574,High Retention Signal,1,1,0.32504001743045974,Low Loyalty,0.2885307637289791,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,61.0375,0.475,80,0.2875,Established (16+)
64,33,Male,Sunglasses,Accessories,79,Arizona,L,Lavender,Winter,2.7,Yes,Credit Card,2-Day Shipping,Yes,Yes,43,Credit Card,Weekly,1,1,1,52,3476,79,44,4108,High,1.0,82.80000000000001,Promo Dependent,Dissatisfied,0,1,68.32,High Retention Signal,1,1,0.47682019996610736,Medium Loyalty,0.7380523428232503,High Loyalty,Medium Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,66.55384615384615,0.3384615384615385,65,0.47692307692307695,Established (16+)
65,65,Male,Boots,Footwear,83,Alabama,S,Green,Fall,4.8,Yes,Paypal,Standard,Yes,Yes,18,Debit Card,Fortnightly,1,1,1,26,1577,83,19,2158,Medium,1.0,92.80000000000001,Bargain Hunter,Satisfied,1,0,53.51775910364145,High Retention Signal,1,1,0.3791255235190161,Medium Loyalty,0.5359581065522294,High Loyalty,Medium Loyalty,Low-Value Low-Engagement,High Opportunity,4,59.1123595505618,0.4044943820224719,89,0.3707865168539326,Established (16+)
66,65,Male,Backpack,Accessories,36,New Jersey,M,Purple,Spring,4.8,Yes,Credit Card,2-Day Shipping,Yes,Yes,44,Venmo,Every 3 Months,1,1,1,4,1620,36,45,144,Medium,1.0,82.4,Promo Dependent,Satisfied,1,0,62.344873949579814,High Retention Signal,1,0,0.540859612172271,High Loyalty,0.30535901193217496,Medium Loyalty,High Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,56.74626865671642,0.40298507462686567,67,0.23880597014925373,Established (16+)
67,31,Male,Blouse,Clothing,94,Pennsylvania,S,Magenta,Winter,4.7,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,3,Venmo,Every 3 Months,1,1,1,4,376,94,4,376,Low,1.0,98.8,Bargain Hunter,Satisfied,1,0,30.619159663865545,Low Retention Signal,0,0,0.2080550996199192,Low Loyalty,0.4128249075430884,Medium Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,3,66.56756756756756,0.44594594594594594,74,0.5,New (0-5)
68,45,Male,Coat,Outerwear,33,Connecticut,L,Gray,Winter,4.4,Yes,Paypal,Store Pickup,Yes,Yes,49,Debit Card,Monthly,1,1,1,12,1650,33,50,396,Medium,1.0,80.4,Promo Dependent,Satisfied,1,0,66.83787114845937,High Retention Signal,1,1,0.5412512165008352,High Loyalty,0.3291359203823878,Medium Loyalty,High Loyalty,Low-Value Low-Engagement,Low Opportunity,1,54.17948717948718,0.3333333333333333,78,0.24358974358974358,Established (16+)
69,57,Male,Handbag,Accessories,46,Utah,L,Silver,Summer,3.9,Yes,Credit Card,Next Day Air,Yes,Yes,21,Cash,Every 3 Months,1,1,1,4,1012,46,22,184,Medium,1.0,91.60000000000001,Bargain Hunter,Neutral,0,0,37.7963025210084,Medium Retention Signal,1,0,0.2919816011813978,Low Loyalty,0.30054732747191404,Medium Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,62.57746478873239,0.4647887323943662,71,0.4225352112676056,Established (16+)
70,48,Male,Belt,Accessories,70,Tennessee,S,Cyan,Summer,4.4,Yes,Credit Card,Express,Yes,Yes,5,Cash,Weekly,1,1,1,52,420,70,6,3640,Low,1.0,98.00000000000001,Bargain Hunter,Satisfied,1,0,53.25714285714286,High Retention Signal,1,1,0.19890972474399016,Low Loyalty,0.5286699288256228,High Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,High Opportunity,4,61.97402597402598,0.36363636363636365,77,0.37662337662337664,New (0-5)
71,22,Male,Belt,Accessories,29,Alabama,M,Magenta,Fall,4.2,Yes,Credit Card,Express,Yes,Yes,32,Debit Card,Every 3 Months,1,1,1,4,957,29,33,116,Medium,1.0,87.2,Promo Dependent,Satisfied,1,0,48.493445378151264,Medium Retention Signal,1,0,0.3800663810007989,Medium Loyalty,0.2441601685158049,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,High Opportunity,4,59.1123595505618,0.4044943820224719,89,0.3707865168539326,Established (16+)
72,36,Male,Dress,Clothing,48,Virginia,L,Gold,Summer,2.9,Yes,Debit Card,Express,Yes,Yes,34,Bank Transfer,Annually,1,1,1,1,1680,48,35,48,Medium,1.0,86.4,Promo Dependent,Dissatisfied,0,0,38.131428571428565,Medium Retention Signal,1,0,0.33119384123756257,Low Loyalty,0.334653024911032,Medium Loyalty,Low Loyalty,At-Risk Dissatisfied,Medium Opportunity,2,62.883116883116884,0.37662337662337664,77,0.2987012987012987,Established (16+)
73,18,Male,Dress,Clothing,26,Georgia,M,Olive,Winter,2.9,Yes,Debit Card,Store Pickup,Yes,Yes,21,Bank Transfer,Every 3 Months,1,1,1,4,572,26,22,104,Low,1.0,91.60000000000001,Bargain Hunter,Dissatisfied,0,0,29.796302521008407,Low Retention Signal,1,0,0.1858843295325247,Low Loyalty,0.21195005582304097,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,58.79746835443038,0.4050632911392405,79,0.3924050632911392,Established (16+)
74,48,Male,Pants,Clothing,85,Hawaii,M,Teal,Spring,2.7,Yes,Debit Card,Free Shipping,Yes,Yes,43,Bank Transfer,Bi-Weekly,1,1,1,26,3740,85,44,2210,High,1.0,82.80000000000001,Promo Dependent,Dissatisfied,0,1,55.57490196078432,High Retention Signal,1,1,0.49247856295543124,Medium Loyalty,0.6704999214988486,High Loyalty,Medium Loyalty,At-Risk Dissatisfied,Low Opportunity,1,57.723076923076924,0.49230769230769234,65,0.4307692307692308,Established (16+)
75,49,Male,Gloves,Accessories,58,Indiana,L,Violet,Spring,4.5,Yes,Paypal,Express,Yes,Yes,3,Cash,Monthly,1,1,1,12,232,58,4,696,Low,1.0,98.8,Bargain Hunter,Satisfied,1,0,32.94072829131653,Low Retention Signal,0,1,0.18351417435301526,Low Loyalty,0.32315653129579236,Medium Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,3,58.924050632911396,0.569620253164557,79,0.379746835443038,New (0-5)
76,64,Male,Scarf,Accessories,85,Utah,M,Blue,Summer,2.7,Yes,Debit Card,Free Shipping,Yes,Yes,21,Credit Card,Annually,1,1,1,1,1870,85,22,85,High,1.0,91.60000000000001,Bargain Hunter,Dissatisfied,0,1,26.725714285714286,Low Retention Signal,1,0,0.24687128089670032,Low Loyalty,0.46154730130486354,High Loyalty,Low Loyalty,At-Risk Dissatisfied,Medium Opportunity,2,62.57746478873239,0.4647887323943662,71,0.4225352112676056,Established (16+)
77,50,Male,Hat,Accessories,43,Delaware,S,Teal,Summer,4.2,Yes,Bank Transfer,Free Shipping,Yes,Yes,32,Venmo,Monthly,1,1,1,12,1419,43,33,516,Medium,1.0,87.2,Promo Dependent,Satisfied,1,0,52.415014005602245,High Retention Signal,1,1,0.40746851623211566,Medium Loyalty,0.34668485276672945,Medium Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,55.325581395348834,0.45348837209302323,86,0.27906976744186046,Established (16+)
78,22,Male,Dress,Clothing,53,Delaware,L,Gold,Summer,3.3,Yes,Debit Card,Next Day Air,Yes,Yes,36,Debit Card,Fortnightly,1,1,1,26,1961,53,37,1378,High,1.0,85.60000000000001,Promo Dependent,Neutral,0,0,55.094901960784306,High Retention Signal,1,1,0.3921054058634129,Medium Loyalty,0.4649839072639732,High Loyalty,Medium Loyalty,High-Value Promo-Dependent,Medium Opportunity,2,55.325581395348834,0.45348837209302323,86,0.27906976744186046,Established (16+)
79,50,Male,Skirt,Clothing,91,Nebraska,M,Maroon,Spring,4.7,Yes,Venmo,Free Shipping,Yes,Yes,50,Venmo,Fortnightly,1,1,1,26,4641,91,51,2366,High,1.0,80.0,Promo Dependent,Satisfied,1,0,76.85490196078432,High Retention Signal,1,1,0.7487758007117438,High Loyalty,0.7426900163980183,High Loyalty,High Loyalty,High-Value Promo-Dependent,Medium Opportunity,2,59.44827586206897,0.42528735632183906,87,0.3218390804597701,Established (16+)
80,38,Male,Jacket,Outerwear,96,Iowa,M,Olive,Winter,2.6,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,43,Bank Transfer,Every 3 Months,1,1,1,4,4224,96,44,384,High,1.0,82.80000000000001,Promo Dependent,Dissatisfied,0,1,43.99058823529411,Medium Retention Signal,1,0,0.5131855617691916,Medium Loyalty,0.6473074105086875,High Loyalty,Medium Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,60.88405797101449,0.5217391304347826,69,0.36231884057971014,Established (16+)
81,19,Male,Sandals,Footwear,72,New York,Xl,Blue,Summer,3.3,Yes,Credit Card,Store Pickup,Yes,Yes,24,Credit Card,Every 3 Months,1,1,1,4,1800,72,25,288,Medium,1.0,90.4,Bargain Hunter,Neutral,0,0,35.25915966386554,Low Retention Signal,1,0,0.3090867891640642,Low Loyalty,0.42853516851580487,Medium Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,60.42528735632184,0.41379310344827586,87,0.3218390804597701,Established (16+)
82,67,Male,Shoes,Footwear,96,Virginia,L,Maroon,Summer,2.6,Yes,Paypal,Express,Yes,Yes,36,Credit Card,Every 3 Months,1,1,1,4,3552,96,37,384,High,1.0,85.60000000000001,Promo Dependent,Dissatisfied,0,1,38.71058823529411,Medium Retention Signal,1,0,0.43047076766649717,Medium Loyalty,0.6074497592631359,High Loyalty,Medium Loyalty,At-Risk Dissatisfied,Medium Opportunity,2,62.883116883116884,0.37662337662337664,77,0.2987012987012987,Established (16+)
83,19,Male,Pants,Clothing,28,Georgia,S,Olive,Spring,4.0,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,21,Credit Card,Every 3 Months,1,1,1,4,616,28,22,112,Low,1.0,91.60000000000001,Bargain Hunter,Neutral,1,0,38.596302521008404,Medium Retention Signal,1,0,0.27649405669741206,Low Loyalty,0.22080978298792828,Low Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,58.79746835443038,0.4050632911392405,79,0.3924050632911392,Established (16+)
84,36,Male,Dress,Clothing,40,Texas,M,Turquoise,Summer,4.1,Yes,Debit Card,Standard,Yes,Yes,34,Bank Transfer,Weekly,1,1,1,52,1400,40,35,2080,Medium,1.0,86.4,Promo Dependent,Satisfied,1,0,72.73142857142855,High Retention Signal,1,1,0.4105864865519161,Medium Loyalty,0.4930456702253856,High Loyalty,Medium Loyalty,Low-Value Low-Engagement,High Opportunity,4,61.1948051948052,0.36363636363636365,77,0.35064935064935066,Established (16+)
85,52,Male,Coat,Outerwear,32,Arizona,S,Peach,Spring,4.4,Yes,Cash,Standard,Yes,Yes,42,Bank Transfer,Every 3 Months,1,1,1,4,1376,32,43,128,Medium,1.0,83.2,Promo Dependent,Satisfied,1,0,57.63630252100841,High Retention Signal,1,0,0.4821425908441669,Medium Loyalty,0.27838688856325444,Low Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,66.55384615384615,0.3384615384615385,65,0.47692307692307695,Established (16+)
86,53,Male,Sunglasses,Accessories,95,New Mexico,M,Charcoal,Winter,4.5,Yes,Credit Card,Next Day Air,Yes,Yes,2,Debit Card,Bi-Weekly,1,1,1,26,285,95,3,2470,Low,1.0,99.2,Bargain Hunter,Satisfied,1,0,39.04918767507003,Medium Retention Signal,0,1,0.18053526036749223,Low Loyalty,0.4968270270741748,High Loyalty,Low Loyalty,Low-Repeat Bargain Hunter,Medium Opportunity,3,61.901234567901234,0.4444444444444444,81,0.41975308641975306,New (0-5)
87,24,Male,Hoodie,Clothing,41,Nevada,L,Pink,Spring,3.7,Yes,Venmo,2-Day Shipping,Yes,Yes,47,Cash,Bi-Weekly,1,1,1,26,1968,41,48,1066,High,1.0,81.2,Promo Dependent,Neutral,0,0,66.59204481792717,High Retention Signal,1,1,0.49186752850606436,Medium Loyalty,0.42789909113111435,Medium Loyalty,Medium Loyalty,High-Value Promo-Dependent,Medium Opportunity,3,63.37931034482759,0.47126436781609193,87,0.367816091954023,Established (16+)
88,52,Male,Shoes,Footwear,53,Ohio,M,Green,Fall,3.7,Yes,Debit Card,2-Day Shipping,Yes,Yes,44,Debit Card,Fortnightly,1,1,1,26,2385,53,45,1378,High,1.0,82.4,Promo Dependent,Neutral,0,0,64.32918767507002,High Retention Signal,1,1,0.49823327765269804,Medium Loyalty,0.49013218721652363,High Loyalty,Medium Loyalty,High-Value Promo-Dependent,Medium Opportunity,2,60.37662337662338,0.44155844155844154,77,0.3246753246753247,Established (16+)
89,33,Male,T-shirt,Clothing,47,Wyoming,M,Orange,Fall,3.5,Yes,Credit Card,Free Shipping,Yes,Yes,35,Credit Card,Monthly,1,1,1,12,1692,47,36,564,Medium,1.0,86.00000000000001,Promo Dependent,Neutral,0,0,49.07787114845939,Medium Retention Signal,1,1,0.3860280339893965,Medium Loyalty,0.37537702358523484,Medium Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,60.690140845070424,0.4225352112676056,71,0.39436619718309857,Established (16+)
90,47,Male,Jacket,Outerwear,83,California,Xl,Pink,Fall,3.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,15,Cash,Quarterly,1,1,1,4,1328,83,16,332,Medium,1.0,94.0,Bargain Hunter,Neutral,0,0,30.870588235294115,Low Retention Signal,1,0,0.24998949330621928,Low Loyalty,0.43491491347428657,High Loyalty,Low Loyalty,Low-Value Low-Engagement,Medium Opportunity,3,59.0,0.42105263157894735,95,0.3368421052631579,Developing (6-15)
91,25,Male,Hat,Accessories,48,South Carolina,L,Violet,Summer,2.9,Yes,Venmo,Express,Yes,Yes,29,Credit Card,Monthly,1,1,1,12,1440,48,30,576,Medium,1.0,88.4,Bargain Hunter,Dissatisfied,0,0,39.752156862745096,Medium Retention Signal,1,1,0.2863467208947635,Low Loyalty,0.363555404368153,Medium Loyalty,Low Loyalty,At-Risk Dissatisfied,Low Opportunity,1,58.4078947368421,0.5,76,0.3026315789473684,Established (16+)
92,44,Male,Scarf,Accessories,99,South Carolina,S,Green,Winter,4.6,Yes,Paypal,Standard,Yes,Yes,18,Credit Card,Every 3 Months,1,1,1,4,1881,99,19,396,High,1.0,92.80000000000001,Bargain Hunter,Satisfied,1,0,41.13344537815126,Medium Retention Signal,1,0,0.38115636574914663,Medium Loyalty,0.5177144389784384,High Loyalty,Medium Loyalty,High-Value Promo-Dependent,Low Opportunity,1,58.4078947368421,0.5,76,0.3026315789473684,Established (16+)
93,61,Male,Jacket,Outerwear,87,Texas,M,Olive,Winter,4.4,Yes,Cash,2-Day Shipping,Yes,Yes,13,Venmo,Every 3 Months,1,1,1,4,1218,87,14,348,Medium,1.0,94.80000000000001,Bargain Hunter,Satisfied,1,0,35.7620168067227,Low Retention Signal,1,0,0.2952202774348174,Low Loyalty,0.4408905955620682,High Loyalty,Low Loyalty,Low-Value Low-Engagement,High Opportunity,4,61.1948051948052,0.36363636363636365,77,0.35064935064935066,Developing (6-15)
94,37,Male,Sweater,Clothing,62,Florida,M,Purple,Fall,4.5,Yes,Paypal,Standard,Yes,Yes,46,Credit Card,Weekly,1,1,1,52,2914,62,47,3224,High,1.0,81.60000000000001,Promo Dependent,Satisfied,1,0,84.98285714285714,High Retention Signal,1,1,0.6058542135715497,High Loyalty,0.651594009489917,High Loyalty,High Loyalty,High-Value Promo-Dependent,Low Opportunity,0,55.85294117647059,0.45588235294117646,68,0.3235294117647059,Established (16+)
95,58,Male,Skirt,Clothing,76,Nevada,S,Silver,Spring,4.6,Yes,Bank Transfer,Free Shipping,Yes,Yes,28,Credit Card,Weekly,1,1,1,52,2204,76,29,3952,High,1.0,88.8,Bargain Hunter,Satisfied,1,0,72.20571428571428,High Retention Signal,1,1,0.46153862541457863,Medium Loyalty,0.6532325029655991,High Loyalty,Medium Loyalty,High-Value Promo-Dependent,Medium Opportunity,3,63.37931034482759,0.47126436781609193,87,0.367816091954023,Established (16+)
96,37,Male,Sneakers,Footwear,100,Missouri,L,Pink,Fall,3.8,Yes,Paypal,Free Shipping,Yes,Yes,48,Paypal,Monthly,1,1,1,12,4900,100,49,1200,High,1.0,80.80000000000001,Promo Dependent,Neutral,0,0,61.28358543417366,High Retention Signal,1,1,0.6798927058367831,High Loyalty,0.7312748586979276,High Loyalty,High Loyalty,High-Value Promo-Dependent,Medium Opportunity,2,57.91358024691358,0.49382716049382713,81,0.37037037037037035,Established (16+)
97,32,Male,Gloves,Accessories,73,Delaware,S,Gold,Spring,3.6,Yes,Venmo,Express,Yes,Yes,43,Venmo,Every 3 Months,1,1,1,4,3212,73,44,292,High,1.0,82.80000000000001,Promo Dependent,Neutral,0,0,51.99058823529412,High Retention Signal,1,0,0.5331618369767835,High Loyalty,0.5154086857162794,High Loyalty,High Loyalty,High-Value Promo-Dependent,Medium Opportunity,2,55.325581395348834,0.45348837209302323,86,0.27906976744186046,Established (16+)
98,21,Male,Shoes,Footwear,92,Virginia,M,Teal,Winter,4.8,Yes,Paypal,Store Pickup,Yes,Yes,37,Cash,Annually,1,1,1,1,3496,92,38,92,High,1.0,85.2,Promo Dependent,Satisfied,1,0,55.59428571428572,High Retention Signal,1,0,0.6092717457089598,High Loyalty,0.5798635824436537,High Loyalty,High Loyalty,High-Value Promo-Dependent,Medium Opportunity,2,62.883116883116884,0.37662337662337664,77,0.2987012987012987,Established (16+)
99,20,Male,Jeans,Clothing,67,New York,Xl,Teal,Spring,2.6,Yes,Cash,Next Day Air,Yes,Yes,20,Bank Transfer,Annually,1,1,1,1,1407,67,21,67,Medium,1.0,92.0,Bargain Hunter,Dissatisfied,0,0,25.171428571428567,Low Retention Signal,1,0,0.2052873847047716,Low Loyalty,0.3778358540925267,Medium Loyalty,Low Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,60.42528735632184,0.41379310344827586,87,0.3218390804597701,Established (16+)
100,26,Male,Hoodie,Clothing,40,Missouri,Xl,Indigo,Summer,3.7,Yes,Cash,Express,Yes,Yes,33,Debit Card,Quarterly,1,1,1,4,1360,40,34,160,Medium,1.0,86.8,Promo Dependent,Neutral,0,0,45.24773109243697,Medium Retention Signal,1,0,0.3700915583315177,Medium Loyalty,0.3024378968669318,Medium Loyalty,Medium Loyalty,Low-Value Low-Engagement,Medium Opportunity,2,57.91358024691358,0.49382716049382713,81,0.37037037037037035,Established (16+)
101,62,Male,Sunglasses,Accessories,98,South Dakota,M,Maroon,Fall,2.7,Yes,Paypal,Express,Yes,Yes,31,Cash,Fortnightly,1,1,1,26,3136,98,32,2548,High,1.0,87.60000000000001,Promo Dependent,Dissatisfied,0,1,46.52347338935574,Medium Retention Signal,1,1,0.3831847386641489,Medium Loyalty,0.6753004849626684,High Loyalty,Medium Loyalty,At-Risk Dissatisfied,Medium Opportunity,3,60.51428571428571,0.37142857142857144,70,0.34285714285714286,Established (16+)
102,27,Male,Coat,Outerwear,85,North Dakota,Xl,White,Spring,4.6,Yes,Venmo,Express,Yes,Yes,50,Credit Card,Bi-Weekly,1,1,1,26,4335,85,51,2210,High,1.0,80.0,Promo Dependent,Satisfied,1,0,76.05490196078432,High Retention Signal,1,1,0.7226263345195729,High Loyalty,0.7057905502058475,High Loyalty,High Loyalty,High-Value Promo-Dependent,Medium Opportunity,3,62.89156626506024,0.4578313253012048,83,0.3373493975903614,Established (16+)
103,51,Male,Socks,Clothing,67,Oklahoma,L,Violet,Winter,4.8,Yes,Credit Card,Next Day Air,Yes,Yes,35,Credit Card,Quarterly,1,1,1,4,2412,67,36,268,High,1.0,86.00000000000001,Promo Dependent,Satisfied,1,0,55.55630252100839,High Retention Signal,1,0,0.532732660323916,Medium Loyalty,0.44920910090014654,High Loyalty,Medium Loyalty,High-Value Promo-Dependent,Low Opportunity,0,58.346666666666664,0.48,75,0.28,Established (16+)
